WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00007922,1623.7764954978502,-0.800412058328912,0.15638740065776557,2.3728308405222213e-7,1.7080008170026312e-6
WBGene00007923,1069.6316081401994,0.21732125874482652,0.3314128504494654,0.49380674896196736,0.5738179897921388
WBGene00007924,2751.2055694168857,-1.2604911281281421,0.2649300470246016,9.546262058492645e-7,6.148973746542479e-6
WBGene00007928,139.73953596480135,4.057823952502034,0.6371597900727335,5.0693118490116914e-12,6.474460431853034e-11
WBGene00007925,684.273145026732,-2.2074812385636577,0.5871755836376211,1.1410707014292629e-5,5.907697831065656e-5
WBGene00007926,110.99016842286589,-0.019930663166311174,0.5181389446419562,0.965828549621511,0.9781662160149525
WBGene00001639,58.70093763360602,-0.8026888402235648,0.621320764529587,0.12977824210219302,0.1882730697163792
WBGene00010815,753.0564426772654,-0.8015183351149774,0.19762997559418696,3.814408519639903e-5,1.7518688937599318e-4
WBGene00010814,387.16981940686225,-0.8068503146680883,0.25633611426540964,0.001235753632132596,0.0036592363476608816
WBGene00004428,47461.64511779174,1.5212121675192876,0.2690025222070206,5.191393111081702e-9,4.786868972555855e-8
WBGene00010809,3093.1416039031315,0.7962517731270011,0.27357339360274285,0.0027170469828422454,0.00719384581243881
WBGene00010810,1691.672635499292,-0.6563531719570783,0.30640104212379804,0.02624057319369582,0.04953804124794884
WBGene00010812,648.1671243409395,1.0700241740797936,0.2554839777655346,1.6980833692575556e-5,8.414994361612633e-5
WBGene00010811,997.4973473519673,4.916212354315399,0.30557558010303537,4.782736651014094e-59,1.0522020632231006e-56
WBGene00010813,1522.19612963806,-0.45292608463106787,0.41695061988219084,0.24458994390737215,0.3208092600246412
WBGene00004451,516.311113112792,1.482961348625631,0.3876850396873479,4.371523552995537e-5,1.9763588392992848e-4
WBGene00008288,405.70601179241635,-1.0663966682533443,0.2480933150387868,1.0452490578018603e-5,5.456814934112653e-5
WBGene00000248,2433.2647344728566,-1.608365720306669,0.40045236845248744,1.5772797469589714e-5,7.873796627516501e-5
WBGene00044166,48.23985872826848,4.743599706484651,0.8614311490306854,1.8138140716030596e-9,1.778516999274312e-8
WBGene00008287,28.570135169622315,0,1.1420291437999115,1,1
WBGene00003605,957.3864221053916,6.019714027556937,0.7971542410006585,6.906976479306337e-15,1.1145348409789771e-13
WBGene00008180,39.01074987626067,1.0704860972476624,1.0602098678143344,0.12268645924095507,0.17998171769165655
WBGene00004213,3120.7469991999205,-1.246107843199066,0.3703924396915921,3.6410290451264403e-4,0.0012690303982592127
WBGene00004765,846.2489687541023,-0.6178634206794088,0.28444074484066656,0.024960647158296493,0.04753539485644857
WBGene00007859,776.1826106138168,0.12230317160926378,0.1924070123483249,0.5191422459963662,0.5983620043139934
WBGene00007860,1308.1327983147742,-0.10996877572025449,0.36309765909098335,0.7498727709391421,0.8019705936127037
WBGene00006822,588.1235326205313,-1.5513719640884243,0.34548497312934223,2.1668498990822876e-6,1.3012762561962834e-5
WBGene00008118,324.9584182725282,-1.143190147633796,0.31639121921015645,1.6576133031497156e-4,6.388240844603022e-4
WBGene00008117,4753.794137460159,1.8495891950624748,0.29216453317031243,4.132087803244591e-11,4.805898100274052e-10
WBGene00008120,1030.4284256973178,-0.7464105622488559,0.16108130724933092,2.855824907880146e-6,1.6738455932865997e-5
WBGene00008119,1761.5544459793282,-0.7830634880250349,0.163651481117694,1.3286913045875788e-6,8.304985265169261e-6
WBGene00008121,1660.1685630411455,1.6627943503884308,0.31850407113993584,4.477302821790869e-8,3.591960455900019e-7
WBGene00012084,127.98282670573468,-1.0259855848499462,0.5317453415497927,0.030079327629483683,0.05556280718691286
WBGene00000885,273.08061811811507,-3.1452556959951745,0.7354446380455938,3.0054891102090524e-7,2.1232808639287833e-6
WBGene00003962,11394.100190296653,-0.008711433977248384,0.20359634115247996,0.9653280958455096,0.9777851538231542
WBGene00007573,210.2872072005223,-1.8055709691264814,0.37843311024853754,3.3055373325913967e-7,2.32264926383615e-6
WBGene00007574,1241.4710585340633,0.9254566621386747,0.42524903504523287,0.019156638163509276,0.038016314643130586
WBGene00006474,1890.9934440386407,-0.7778019556700347,0.17465982356189336,6.581550143701089e-6,3.600405794713281e-5
WBGene00007576,1125.0238424487613,0.14584324109731758,0.21255124723717236,0.48512533839555644,0.5658439275144106
WBGene00007581,1895.5733426386792,-0.2556836507550724,0.19144584519278043,0.17562726410472312,0.24281269829312932
WBGene00007577,1375.8807620334426,-0.6557464300870033,0.22311868585627206,0.00273062727378887,0.007225156969656905
WBGene00007579,440.6214701039895,-1.002254327078327,0.24154063191394998,2.1535339041502453e-5,1.0426786820535195e-4
WBGene00184990,194.15840685170286,-1.877291394312463,0.5367453922277259,6.74446459830701e-5,2.8862612883713833e-4
WBGene00007580,207.73562012723323,-0.9378653434254762,0.5902486843298805,0.06650994304406353,0.1082510482805327
WBGene00045484,65.6449269151275,-1.3133946675485157,0.5781165481405941,0.008876387525678481,0.019804195565076115
WBGene00009372,891.8767835150176,-0.9567268570422153,0.2925661934437063,7.11973828567305e-4,0.0022864084760424665
WBGene00009377,13.92441570979319,-1.7507587329497207,0.5849999369342604,5.057006299630215e-4,0.0016965300343690713
