val,Label,Area,Mean,Min,Max,IntDen,RawIntDen,rep,gene,type,RNAi
38,ETS4_GFP_ELT2_Worm17_PRO.tif:background:1,2500,208.401,179,240,521003,521003,5,ETS4,background,ELT2
39,ETS4_GFP_ELT2_Worm17_PRO.tif:background:1,2500,227,178,308,567500,567500,5,ETS4,background,ELT2
40,ETS4_GFP_ELT2_Worm17_PRO.tif:background:1,2500,194.053,157,247,485133,485133,5,ETS4,background,ELT2
41,ETS4_GFP_ELT2_Worm18_PRO.tif:intestine:1,67823,759.41,203,4095,51505460,51505460,5,ETS4,intestine,ELT2
42,ETS4_GFP_ELT2_Worm18_PRO.tif:background:1,2500,174.723,156,203,436808,436808,5,ETS4,background,ELT2
43,ETS4_GFP_ELT2_Worm18_PRO.tif:background:1,2500,163.111,147,193,407777,407777,5,ETS4,background,ELT2
44,ETS4_GFP_ELT2_Worm18_PRO.tif:background:1,2500,194.744,160,264,486859,486859,5,ETS4,background,ELT2
45,ETS4_GFP_ELT2_Worm18_PRO.tif:background:1,2500,346.841,229,555,867103,867103,5,ETS4,background,ELT2
46,ETS4_GFP_ELT2_Worm19_PRO.tif:intestine:1,75642,353.661,194,749,26751659,26751659,5,ETS4,intestine,ELT2
47,ETS4_GFP_ELT2_Worm19_PRO.tif:background:1,2500,143.911,133,157,359777,359777,5,ETS4,background,ELT2
48,ETS4_GFP_ELT2_Worm19_PRO.tif:background:1,2500,178.65,155,215,446625,446625,5,ETS4,background,ELT2
49,ETS4_GFP_ELT2_Worm19_PRO.tif:background:1,2500,162.629,141,191,406572,406572,5,ETS4,background,ELT2
50,ETS4_GFP_ELT2_Worm19_PRO.tif:background:1,2500,218.844,188,261,547110,547110,5,ETS4,background,ELT2
51,ETS4_GFP_ELT2_Worm1_PRO.tif:intestine:1,61392,956.029,376,4095,58692546,58692546,5,ETS4,intestine,ELT2
52,ETS4_GFP_ELT2_Worm1_PRO.tif:background:1,2500,202.81,163,281,507025,507025,5,ETS4,background,ELT2
53,ETS4_GFP_ELT2_Worm1_PRO.tif:background:1,2500,220.65,173,306,551624,551624,5,ETS4,background,ELT2
54,ETS4_GFP_ELT2_Worm1_PRO.tif:background:1,2500,174.753,152,210,436883,436883,5,ETS4,background,ELT2
55,ETS4_GFP_ELT2_Worm1_PRO.tif:background:1,2500,212.935,191,242,532337,532337,5,ETS4,background,ELT2
56,ETS4_GFP_ELT2_Worm20_PRO.tif:intestine:1,71737,849.892,333,3182,60968708,60968708,5,ETS4,intestine,ELT2
57,ETS4_GFP_ELT2_Worm20_PRO.tif:background:1,2500,208.647,179,245,521617,521617,5,ETS4,background,ELT2
58,ETS4_GFP_ELT2_Worm20_PRO.tif:background:1,2500,163.22,143,192,408049,408049,5,ETS4,background,ELT2
59,ETS4_GFP_ELT2_Worm20_PRO.tif:background:1,2500,186.446,157,228,466114,466114,5,ETS4,background,ELT2
60,ETS4_GFP_ELT2_Worm20_PRO.tif:background:1,2500,203.422,164,269,508554,508554,5,ETS4,background,ELT2
61,ETS4_GFP_ELT2_Worm2_PRO.tif:intestine:1,64726,725.561,309,2036,46962680,46962680,5,ETS4,intestine,ELT2
62,ETS4_GFP_ELT2_Worm2_PRO.tif:background:1,2500,207.268,183,245,518169,518169,5,ETS4,background,ELT2
63,ETS4_GFP_ELT2_Worm2_PRO.tif:background:1,2500,174.48,149,212,436201,436201,5,ETS4,background,ELT2
64,ETS4_GFP_ELT2_Worm2_PRO.tif:background:1,2500,143.025,134,155,357563,357563,5,ETS4,background,ELT2
65,ETS4_GFP_ELT2_Worm2_PRO.tif:background:1,2500,239.854,184,336,599635,599635,5,ETS4,background,ELT2
66,ETS4_GFP_ELT2_Worm3_PRO.tif:intestine:1,61068,407.914,229,1037,24910477,24910477,5,ETS4,intestine,ELT2
67,ETS4_GFP_ELT2_Worm3_PRO.tif:background:1,2500,199.036,167,247,497590,497590,5,ETS4,background,ELT2
68,ETS4_GFP_ELT2_Worm3_PRO.tif:background:1,2500,163.005,141,197,407512,407512,5,ETS4,background,ELT2
69,ETS4_GFP_ELT2_Worm3_PRO.tif:background:1,2500,161.159,140,193,402898,402898,5,ETS4,background,ELT2
70,ETS4_GFP_ELT2_Worm3_PRO.tif:background:1,2500,157.177,138,185,392942,392942,5,ETS4,background,ELT2
71,ETS4_GFP_ELT2_Worm4_PRO.tif:intestine:1,79003,448.409,251,1290,35425645,35425645,5,ETS4,intestine,ELT2
72,ETS4_GFP_ELT2_Worm4_PRO.tif:background:1,2500,159.38,139,193,398449,398449,5,ETS4,background,ELT2
73,ETS4_GFP_ELT2_Worm4_PRO.tif:background:1,2500,147.53,135,165,368824,368824,5,ETS4,background,ELT2
74,ETS4_GFP_ELT2_Worm4_PRO.tif:background:1,2500,165.666,141,210,414166,414166,5,ETS4,background,ELT2
75,ETS4_GFP_ELT2_Worm4_PRO.tif:background:1,2500,176.39,150,219,440974,440974,5,ETS4,background,ELT2
76,ETS4_GFP_ELT2_Worm5_PRO.tif:intestine:1,59811,669.224,264,1990,40026980,40026980,5,ETS4,intestine,ELT2
77,ETS4_GFP_ELT2_Worm5_PRO.tif:background:1,2500,176.847,163,195,442117,442117,5,ETS4,background,ELT2
78,ETS4_GFP_ELT2_Worm5_PRO.tif:background:1,2500,161.82,142,189,404549,404549,5,ETS4,background,ELT2
79,ETS4_GFP_ELT2_Worm5_PRO.tif:background:1,2500,151.863,136,176,379657,379657,5,ETS4,background,ELT2
80,ETS4_GFP_ELT2_Worm5_PRO.tif:background:1,2500,157.167,140,182,392917,392917,5,ETS4,background,ELT2
81,ETS4_GFP_ELT2_Worm6_PRO.tif:intestine:1,57873,943.231,343,4095,54587592,54587592,5,ETS4,intestine,ELT2
82,ETS4_GFP_ELT2_Worm6_PRO.tif:background:1,2500,193.321,163,244,483302,483302,5,ETS4,background,ELT2
83,ETS4_GFP_ELT2_Worm6_PRO.tif:background:1,2500,225.924,204,259,564811,564811,5,ETS4,background,ELT2
84,ETS4_GFP_ELT2_Worm6_PRO.tif:background:1,2500,256.027,196,355,640068,640068,5,ETS4,background,ELT2
85,ETS4_GFP_ELT2_Worm6_PRO.tif:background:1,2500,172.374,146,209,430936,430936,5,ETS4,background,ELT2
86,ETS4_GFP_ELT2_Worm8_PRO.tif:intestine:1,64696,669.493,268,4095,43313541,43313541,5,ETS4,intestine,ELT2
87,ETS4_GFP_ELT2_Worm8_PRO.tif:background:1,2500,192.232,161,243,480581,480581,5,ETS4,background,ELT2
88,ETS4_GFP_ELT2_Worm8_PRO.tif:background:1,2500,158.299,136,182,395747,395747,5,ETS4,background,ELT2
89,ETS4_GFP_ELT2_Worm8_PRO.tif:background:1,2500,182.72,155,216,456800,456800,5,ETS4,background,ELT2
90,ETS4_GFP_ELT2_Worm8_PRO.tif:background:1,2500,162.63,142,189,406576,406576,5,ETS4,background,ELT2
91,ETS4_GFP_ELT2_Worm9_PRO.tif:intestine:1,70282,601.484,226,2206,42273485,42273485,5,ETS4,intestine,ELT2
92,ETS4_GFP_ELT2_Worm9_PRO.tif:background:1,2500,129.252,124,139,323130,323130,5,ETS4,background,ELT2
93,ETS4_GFP_ELT2_Worm9_PRO.tif:background:1,2500,146.991,133,170,367478,367478,5,ETS4,background,ELT2
94,ETS4_GFP_ELT2_Worm9_PRO.tif:background:1,2500,138.909,130,155,347273,347273,5,ETS4,background,ELT2
95,ETS4_GFP_ELT2_Worm9_PRO.tif:background:1,1850,176.409,153,215,326356,326356,5,ETS4,background,ELT2
96,ETS4_GFP_L4440_Worm10_PRO.tif:intestine:1,103092,328.778,178,1170,33894404,33894404,5,ETS4,intestine,L4440
97,ETS4_GFP_L4440_Worm10_PRO.tif:background:1,2500,139.452,132,151,348631,348631,5,ETS4,background,L4440
98,ETS4_GFP_L4440_Worm10_PRO.tif:background:1,2500,134.392,129,144,335980,335980,5,ETS4,background,L4440
99,ETS4_GFP_L4440_Worm10_PRO.tif:background:1,2500,150.039,137,169,375097,375097,5,ETS4,background,L4440
100,ETS4_GFP_L4440_Worm10_PRO.tif:background:1,2500,137.778,131,149,344446,344446,5,ETS4,background,L4440
101,ETS4_GFP_L4440_Worm11_PRO.tif:intestine:1,110460,284.453,200,1178,31420670,31420670,5,ETS4,intestine,L4440
102,ETS4_GFP_L4440_Worm11_PRO.tif:background:1,2500,140.442,131,156,351106,351106,5,ETS4,background,L4440
103,ETS4_GFP_L4440_Worm11_PRO.tif:background:1,2500,136.949,128,151,342372,342372,5,ETS4,background,L4440
104,ETS4_GFP_L4440_Worm11_PRO.tif:background:1,2500,132.328,126,145,330819,330819,5,ETS4,background,L4440
105,ETS4_GFP_L4440_Worm11_PRO.tif:background:1,2500,140.708,131,155,351771,351771,5,ETS4,background,L4440
106,ETS4_GFP_L4440_Worm12_PRO.tif:intestine:1,62135,440.254,298,1250,27355167,27355167,5,ETS4,intestine,L4440
107,ETS4_GFP_L4440_Worm12_PRO.tif:background:1,2500,160.626,144,185,401565,401565,5,ETS4,background,L4440
108,ETS4_GFP_L4440_Worm12_PRO.tif:background:1,2500,209.772,188,238,524431,524431,5,ETS4,background,L4440
109,ETS4_GFP_L4440_Worm12_PRO.tif:background:1,2500,165.859,144,204,414648,414648,5,ETS4,background,L4440
110,ETS4_GFP_L4440_Worm12_PRO.tif:background:1,2500,162.959,144,197,407397,407397,5,ETS4,background,L4440
111,ETS4_GFP_L4440_Worm13_PRO.tif:intestine:1,87323,439.834,257,1014,38407598,38407598,5,ETS4,intestine,L4440
112,ETS4_GFP_L4440_Worm13_PRO.tif:background:1,2500,173.264,152,205,433160,433160,5,ETS4,background,L4440
113,ETS4_GFP_L4440_Worm13_PRO.tif:background:1,2500,151.474,140,170,378685,378685,5,ETS4,background,L4440
114,ETS4_GFP_L4440_Worm13_PRO.tif:background:1,2500,164.345,151,183,410863,410863,5,ETS4,background,L4440
115,ETS4_GFP_L4440_Worm13_PRO.tif:background:1,2500,156.764,142,184,391909,391909,5,ETS4,background,L4440
116,ETS4_GFP_L4440_Worm14_PRO.tif:intestine:1,93335,387.939,243,811,36208284,36208284,5,ETS4,intestine,L4440
117,ETS4_GFP_L4440_Worm14_PRO.tif:background:1,2500,157.361,141,194,393402,393402,5,ETS4,background,L4440
118,ETS4_GFP_L4440_Worm14_PRO.tif:background:1,2500,164.96,148,193,412401,412401,5,ETS4,background,L4440
119,ETS4_GFP_L4440_Worm14_PRO.tif:background:1,2500,135.572,130,144,338931,338931,5,ETS4,background,L4440
120,ETS4_GFP_L4440_Worm14_PRO.tif:background:1,2500,181.402,156,221,453504,453504,5,ETS4,background,L4440
121,ETS4_GFP_L4440_Worm15_PRO.tif:intestine:1,89870,526.508,272,1877,47317285,47317285,5,ETS4,intestine,L4440
122,ETS4_GFP_L4440_Worm15_PRO.tif:background:1,2500,153.423,138,176,383557,383557,5,ETS4,background,L4440
123,ETS4_GFP_L4440_Worm15_PRO.tif:background:1,2500,220.449,192,270,551123,551123,5,ETS4,background,L4440
124,ETS4_GFP_L4440_Worm15_PRO.tif:background:1,2500,186.229,150,247,465572,465572,5,ETS4,background,L4440
125,ETS4_GFP_L4440_Worm15_PRO.tif:background:1,2500,202.134,165,261,505335,505335,5,ETS4,background,L4440
126,ETS4_GFP_L4440_Worm16_PRO.tif:intestine:1,102472,334.632,244,601,34290435,34290435,5,ETS4,intestine,L4440
127,ETS4_GFP_L4440_Worm16_PRO.tif:background:1,2500,136.379,130,146,340948,340948,5,ETS4,background,L4440
128,ETS4_GFP_L4440_Worm16_PRO.tif:background:1,2500,148.017,136,167,370043,370043,5,ETS4,background,L4440
129,ETS4_GFP_L4440_Worm16_PRO.tif:background:1,2500,135.396,129,148,338489,338489,5,ETS4,background,L4440
130,ETS4_GFP_L4440_Worm16_PRO.tif:background:1,2500,139.337,131,153,348343,348343,5,ETS4,background,L4440
131,ETS4_GFP_L4440_Worm17_PRO.tif:intestine:1,95988,509.209,252,1342,48877970,48877970,5,ETS4,intestine,L4440
132,ETS4_GFP_L4440_Worm17_PRO.tif:background:1,2500,157.712,142,185,394279,394279,5,ETS4,background,L4440
133,ETS4_GFP_L4440_Worm17_PRO.tif:background:1,2500,180.274,149,231,450686,450686,5,ETS4,background,L4440
134,ETS4_GFP_L4440_Worm17_PRO.tif:background:1,2500,155.901,142,180,389752,389752,5,ETS4,background,L4440
135,ETS4_GFP_L4440_Worm17_PRO.tif:background:1,2500,157.514,142,183,393784,393784,5,ETS4,background,L4440
136,ETS4_GFP_L4440_Worm18_PRO.tif:intestine:1,104089,383.465,187,2112,39914509,39914509,5,ETS4,intestine,L4440
137,ETS4_GFP_L4440_Worm18_PRO.tif:background:1,2500,156.43,136,193,391076,391076,5,ETS4,background,L4440
138,ETS4_GFP_L4440_Worm18_PRO.tif:background:1,2500,171.157,150,208,427893,427893,5,ETS4,background,L4440
139,ETS4_GFP_L4440_Worm18_PRO.tif:background:1,2500,156.639,140,186,391597,391597,5,ETS4,background,L4440
140,ETS4_GFP_L4440_Worm18_PRO.tif:background:1,2500,165.152,144,216,412880,412880,5,ETS4,background,L4440
141,ETS4_GFP_L4440_Worm19_PRO.tif:intestine:1,73412,361.756,250,853,26557230,26557230,5,ETS4,intestine,L4440
142,ETS4_GFP_L4440_Worm19_PRO.tif:background:1,2500,161.948,147,180,404870,404870,5,ETS4,background,L4440
143,ETS4_GFP_L4440_Worm19_PRO.tif:background:1,2500,187.553,157,230,468883,468883,5,ETS4,background,L4440
144,ETS4_GFP_L4440_Worm19_PRO.tif:background:1,2500,185.544,152,251,463859,463859,5,ETS4,background,L4440
145,ETS4_GFP_L4440_Worm19_PRO.tif:background:1,2500,170.031,150,206,425078,425078,5,ETS4,background,L4440
146,ETS4_GFP_L4440_Worm1_PRO.tif:intestine:1,101316,374.628,201,1677,37955861,37955861,5,ETS4,intestine,L4440
147,ETS4_GFP_L4440_Worm1_PRO.tif:background:1,2500,135.964,129,152,339911,339911,5,ETS4,background,L4440
148,ETS4_GFP_L4440_Worm1_PRO.tif:background:1,2500,154.836,140,179,387090,387090,5,ETS4,background,L4440
149,ETS4_GFP_L4440_Worm1_PRO.tif:background:1,2500,143.675,133,162,359187,359187,5,ETS4,background,L4440
150,ETS4_GFP_L4440_Worm1_PRO.tif:background:1,2500,146.797,134,163,366993,366993,5,ETS4,background,L4440
151,ETS4_GFP_L4440_Worm20_PRO.tif:intestine:1,81036,357.484,221,1078,28969093,28969093,5,ETS4,intestine,L4440
152,ETS4_GFP_L4440_Worm20_PRO.tif:background:1,2500,160.041,144,188,400103,400103,5,ETS4,background,L4440
153,ETS4_GFP_L4440_Worm20_PRO.tif:background:1,2500,166.757,144,206,416892,416892,5,ETS4,background,L4440
154,ETS4_GFP_L4440_Worm20_PRO.tif:background:1,2500,163.813,143,198,409533,409533,5,ETS4,background,L4440
155,ETS4_GFP_L4440_Worm20_PRO.tif:background:1,2500,200.348,180,223,500871,500871,5,ETS4,background,L4440
156,ETS4_GFP_L4440_Worm2_PRO.tif:intestine:1,74559,357.169,193,801,26630150,26630150,5,ETS4,intestine,L4440
157,ETS4_GFP_L4440_Worm2_PRO.tif:background:1,2500,176.371,155,207,440928,440928,5,ETS4,background,L4440
158,ETS4_GFP_L4440_Worm2_PRO.tif:background:1,2500,168.445,146,204,421112,421112,5,ETS4,background,L4440
159,ETS4_GFP_L4440_Worm2_PRO.tif:background:1,2500,159.792,142,189,399480,399480,5,ETS4,background,L4440
160,ETS4_GFP_L4440_Worm2_PRO.tif:background:1,2500,142.038,133,158,355094,355094,5,ETS4,background,L4440
166,ETS4_GFP_L4440_Worm4_PRO.tif:intestine:1,93589,455.264,251,2200,42607663,42607663,5,ETS4,intestine,L4440
167,ETS4_GFP_L4440_Worm4_PRO.tif:background:1,2500,151.032,139,169,377580,377580,5,ETS4,background,L4440
168,ETS4_GFP_L4440_Worm4_PRO.tif:background:1,2500,136.946,128,150,342364,342364,5,ETS4,background,L4440
169,ETS4_GFP_L4440_Worm4_PRO.tif:background:1,2100,151.271,137,175,317670,317670,5,ETS4,background,L4440
170,ETS4_GFP_L4440_Worm4_PRO.tif:background:1,2500,161.728,144,193,404319,404319,5,ETS4,background,L4440
171,ETS4_GFP_L4440_Worm5_PRO.tif:intestine:1,92272,451.131,228,2117,41626750,41626750,5,ETS4,intestine,L4440
172,ETS4_GFP_L4440_Worm5_PRO.tif:background:1,2500,135.922,128,148,339806,339806,5,ETS4,background,L4440
173,ETS4_GFP_L4440_Worm5_PRO.tif:background:1,2500,138.112,127,154,345281,345281,5,ETS4,background,L4440
174,ETS4_GFP_L4440_Worm5_PRO.tif:background:1,2500,151.76,138,174,379401,379401,5,ETS4,background,L4440
175,ETS4_GFP_L4440_Worm5_PRO.tif:background:1,2500,158.584,141,190,396459,396459,5,ETS4,background,L4440
176,ETS4_GFP_L4440_Worm6_PRO.tif:intestine:1,88644,438.774,258,930,38894687,38894687,5,ETS4,intestine,L4440
177,ETS4_GFP_L4440_Worm6_PRO.tif:background:1,2500,184.506,156,235,461266,461266,5,ETS4,background,L4440
178,ETS4_GFP_L4440_Worm6_PRO.tif:background:1,2500,163.574,145,192,408936,408936,5,ETS4,background,L4440
179,ETS4_GFP_L4440_Worm6_PRO.tif:background:1,2500,150.98,137,179,377451,377451,5,ETS4,background,L4440
180,ETS4_GFP_L4440_Worm6_PRO.tif:background:1,2500,156.818,139,187,392046,392046,5,ETS4,background,L4440
186,ETS4_GFP_L4440_Worm8_PRO.tif:intestine:1,104049,334.02,182,599,34754424,34754424,5,ETS4,intestine,L4440
187,ETS4_GFP_L4440_Worm8_PRO.tif:background:1,2500,155.702,142,180,389254,389254,5,ETS4,background,L4440
188,ETS4_GFP_L4440_Worm8_PRO.tif:background:1,2500,153.584,139,192,383961,383961,5,ETS4,background,L4440
189,ETS4_GFP_L4440_Worm8_PRO.tif:background:1,2500,150.499,139,172,376248,376248,5,ETS4,background,L4440
190,ETS4_GFP_L4440_Worm8_PRO.tif:background:1,2500,141.365,135,154,353412,353412,5,ETS4,background,L4440
191,ETS4_GFP_L4440_Worm9_PRO.tif:intestine:1,118481,322.243,157,1050,38179716,38179716,5,ETS4,intestine,L4440
192,ETS4_GFP_L4440_Worm9_PRO.tif:background:1,2500,148.485,136,178,371213,371213,5,ETS4,background,L4440
193,ETS4_GFP_L4440_Worm9_PRO.tif:background:1,2500,147.072,138,167,367679,367679,5,ETS4,background,L4440
194,ETS4_GFP_L4440_Worm9_PRO.tif:background:1,2500,133.226,127,143,333066,333066,5,ETS4,background,L4440
195,ETS4_GFP_L4440_Worm9_PRO.tif:background:1,2500,134.078,128,145,335196,335196,5,ETS4,background,L4440
1,PQM1_GFP_ELT2_Worm10_PRO.tif:0001-0635-0606:1,128892,158.212,0,653,20392226,20392226,5,PQM1,intestine,ELT2
2,PQM1_GFP_ELT2_Worm10_PRO.tif:intestine:1,68214,552.158,244,1835,37664932,37664932,5,PQM1,background,ELT2
3,PQM1_GFP_ELT2_Worm10_PRO.tif:background:1,2500,134.468,128,144,336171,336171,5,PQM1,background,ELT2
4,PQM1_GFP_ELT2_Worm10_PRO.tif:background:1,2500,153.928,138,180,384819,384819,5,PQM1,background,ELT2
5,PQM1_GFP_ELT2_Worm10_PRO.tif:background:1,2500,141.695,133,156,354238,354238,5,PQM1,background,ELT2
6,PQM1_GFP_ELT2_Worm10_PRO.tif:background:1,2500,143.833,133,163,359583,359583,5,PQM1,intestine,ELT2
7,PQM1_GFP_ELT2_Worm11_PRO.tif:intestine:1,60265,497.054,234,1296,29954971,29954971,5,PQM1,background,ELT2
8,PQM1_GFP_ELT2_Worm11_PRO.tif:background:1,2500,137.642,130,149,344104,344104,5,PQM1,background,ELT2
9,PQM1_GFP_ELT2_Worm11_PRO.tif:background:1,2500,137.776,131,146,344441,344441,5,PQM1,background,ELT2
10,PQM1_GFP_ELT2_Worm11_PRO.tif:background:1,2500,150.33,139,168,375826,375826,5,PQM1,background,ELT2
11,PQM1_GFP_ELT2_Worm11_PRO.tif:background:1,2500,172.248,147,209,430619,430619,5,PQM1,intestine,ELT2
12,PQM1_GFP_ELT2_Worm12_PRO.tif:intestine:1,48110,458.24,219,949,22045940,22045940,5,PQM1,background,ELT2
13,PQM1_GFP_ELT2_Worm12_PRO.tif:background:1,2500,138.565,130,152,346413,346413,5,PQM1,background,ELT2
14,PQM1_GFP_ELT2_Worm12_PRO.tif:background:1,2500,142.927,132,163,357317,357317,5,PQM1,background,ELT2
15,PQM1_GFP_ELT2_Worm12_PRO.tif:background:1,2500,155.076,141,176,387690,387690,5,PQM1,background,ELT2
16,PQM1_GFP_ELT2_Worm12_PRO.tif:background:1,2500,175.46,151,219,438650,438650,5,PQM1,intestine,ELT2
17,PQM1_GFP_ELT2_Worm13_PRO.tif:intestine:1,62153,528.745,287,1045,32863101,32863101,5,PQM1,background,ELT2
18,PQM1_GFP_ELT2_Worm13_PRO.tif:background:1,3050,151.71,138,180,462715,462715,5,PQM1,background,ELT2
19,PQM1_GFP_ELT2_Worm13_PRO.tif:background:1,2500,190.708,176,213,476771,476771,5,PQM1,background,ELT2
20,PQM1_GFP_ELT2_Worm13_PRO.tif:background:1,2500,144.214,136,160,360535,360535,5,PQM1,background,ELT2
21,PQM1_GFP_ELT2_Worm13_PRO.tif:background:1,2500,213.625,181,257,534063,534063,5,PQM1,intestine,ELT2
22,PQM1_GFP_ELT2_Worm14_PRO.tif:intestine:1,58552,547.833,294,1096,32076723,32076723,5,PQM1,background,ELT2
23,PQM1_GFP_ELT2_Worm14_PRO.tif:background:1,2500,173.18,152,204,432950,432950,5,PQM1,background,ELT2
24,PQM1_GFP_ELT2_Worm14_PRO.tif:background:1,2500,160.284,147,180,400711,400711,5,PQM1,background,ELT2
25,PQM1_GFP_ELT2_Worm14_PRO.tif:background:1,2500,139.916,132,151,349789,349789,5,PQM1,background,ELT2
26,PQM1_GFP_ELT2_Worm14_PRO.tif:background:1,2500,139.723,133,154,349307,349307,5,PQM1,intestine,ELT2
27,PQM1_GFP_ELT2_Worm15_PRO.tif:intestine:1,40416,492.669,353,797,19911712,19911712,5,PQM1,background,ELT2
28,PQM1_GFP_ELT2_Worm15_PRO.tif:background:1,2500,162.153,147,184,405382,405382,5,PQM1,background,ELT2
29,PQM1_GFP_ELT2_Worm15_PRO.tif:background:1,2500,153.201,139,174,383002,383002,5,PQM1,background,ELT2
30,PQM1_GFP_ELT2_Worm15_PRO.tif:background:1,2500,140.115,133,151,350288,350288,5,PQM1,background,ELT2
31,PQM1_GFP_ELT2_Worm15_PRO.tif:background:1,2500,145.349,135,159,363373,363373,5,PQM1,intestine,ELT2
32,PQM1_GFP_ELT2_Worm16_PRO.tif:intestine:1,58990,576.392,291,868,34001379,34001379,5,PQM1,background,ELT2
33,PQM1_GFP_ELT2_Worm16_PRO.tif:background:1,2500,204.093,175,240,510233,510233,5,PQM1,background,ELT2
34,PQM1_GFP_ELT2_Worm16_PRO.tif:background:1,2500,158.028,145,177,395069,395069,5,PQM1,background,ELT2
35,PQM1_GFP_ELT2_Worm16_PRO.tif:background:1,2500,158.677,145,179,396692,396692,5,PQM1,background,ELT2
36,PQM1_GFP_ELT2_Worm16_PRO.tif:background:1,2500,153.524,141,171,383810,383810,5,PQM1,intestine,ELT2
37,PQM1_GFP_ELT2_Worm17_PRO.tif:intestine:1,42013,435.1,283,716,18279866,18279866,5,PQM1,background,ELT2
38,PQM1_GFP_ELT2_Worm17_PRO.tif:background:1,2500,155.584,142,179,388959,388959,5,PQM1,background,ELT2
39,PQM1_GFP_ELT2_Worm17_PRO.tif:background:1,2500,142.109,134,155,355273,355273,5,PQM1,background,ELT2
40,PQM1_GFP_ELT2_Worm17_PRO.tif:background:1,2500,151.06,139,166,377649,377649,5,PQM1,background,ELT2
41,PQM1_GFP_ELT2_Worm17_PRO.tif:background:1,2500,140.263,133,153,350658,350658,5,PQM1,intestine,ELT2
42,PQM1_GFP_ELT2_Worm1_PRO.tif:intestine:1,53842,619.455,332,1510,33352696,33352696,5,PQM1,background,ELT2
43,PQM1_GFP_ELT2_Worm1_PRO.tif:background:1,2500,145.128,136,158,362819,362819,5,PQM1,background,ELT2
44,PQM1_GFP_ELT2_Worm1_PRO.tif:background:1,2500,140.548,132,151,351370,351370,5,PQM1,background,ELT2
45,PQM1_GFP_ELT2_Worm1_PRO.tif:background:1,2500,155.452,145,170,388631,388631,5,PQM1,background,ELT2
46,PQM1_GFP_ELT2_Worm1_PRO.tif:background:1,2500,142.336,133,157,355839,355839,5,PQM1,intestine,ELT2
47,PQM1_GFP_ELT2_Worm2_PRO.tif:intestine:1,61683,709.238,314,1741,43747926,43747926,5,PQM1,background,ELT2
48,PQM1_GFP_ELT2_Worm2_PRO.tif:background:1,2500,280.468,247,327,701169,701169,5,PQM1,background,ELT2
49,PQM1_GFP_ELT2_Worm2_PRO.tif:background:1,2500,163.11,148,185,407774,407774,5,PQM1,background,ELT2
50,PQM1_GFP_ELT2_Worm2_PRO.tif:background:1,2500,199.739,175,226,499348,499348,5,PQM1,background,ELT2
51,PQM1_GFP_ELT2_Worm2_PRO.tif:background:1,2500,165.358,148,188,413396,413396,5,PQM1,intestine,ELT2
52,PQM1_GFP_ELT2_Worm3_PRO.tif:intestine:1,48803,801.043,308,3738,39093318,39093318,5,PQM1,background,ELT2
53,PQM1_GFP_ELT2_Worm3_PRO.tif:background:1,2500,150.402,141,166,376006,376006,5,PQM1,background,ELT2
54,PQM1_GFP_ELT2_Worm3_PRO.tif:background:1,2500,161.387,148,186,403467,403467,5,PQM1,background,ELT2
55,PQM1_GFP_ELT2_Worm3_PRO.tif:background:1,2500,207.781,169,280,519453,519453,5,PQM1,background,ELT2
56,PQM1_GFP_ELT2_Worm3_PRO.tif:background:1,2500,207.508,183,243,518769,518769,5,PQM1,intestine,ELT2
57,PQM1_GFP_ELT2_Worm4_PRO.tif:intestine:1,45592,412.418,286,823,18802939,18802939,5,PQM1,background,ELT2
