WBGeneID,promoter_status,intestine_expression,elt2_ko,stage
WBGene00017229,not_bound,not_enriched,NA,L3
WBGene00235324,not_bound,not_enriched,NA,L3
WBGene00235116,not_bound,not_enriched,NA,L3
WBGene00005313,not_bound,not_enriched,NA,L3
WBGene00005300,not_bound,not_enriched,NA,L3
WBGene00016821,not_bound,not_enriched,NA,L3
WBGene00005108,not_bound,not_enriched,NA,L3
WBGene00271707,not_bound,not_enriched,NA,L3
WBGene00006188,not_bound,not_enriched,NA,L3
WBGene00015661,not_bound,not_enriched,NA,L3
WBGene00019066,not_bound,not_enriched,NA,L3
WBGene00006184,not_bound,not_enriched,NA,L3
WBGene00001924,not_bound,not_enriched,NA,L3
WBGene00001928,not_bound,not_enriched,NA,L3
WBGene00017094,not_bound,not_enriched,NA,L3
WBGene00021821,not_bound,not_enriched,NA,L3
WBGene00006230,not_bound,not_enriched,NA,L3
WBGene00009775,not_bound,not_enriched,NA,L3
WBGene00006070,not_bound,not_enriched,NA,L3
WBGene00008241,not_bound,not_enriched,NA,L3
WBGene00007427,not_bound,not_enriched,NA,L3
WBGene00195181,not_bound,not_enriched,NA,L3
WBGene00005610,not_bound,not_enriched,NA,L3
WBGene00010526,not_bound,not_enriched,NA,L3
WBGene00003535,not_bound,not_enriched,NA,L3
WBGene00003537,not_bound,not_enriched,NA,L3
WBGene00003536,not_bound,not_enriched,NA,L3
WBGene00003538,bound,not_enriched,NA,L3
WBGene00013910,not_bound,not_enriched,NA,L3
WBGene00008217,not_bound,not_enriched,NA,L3
WBGene00050968,not_bound,not_enriched,NA,L3
WBGene00006021,not_bound,not_enriched,NA,L3
WBGene00006024,not_bound,not_enriched,NA,L3
WBGene00011186,not_bound,not_enriched,NA,L3
WBGene00011196,not_bound,not_enriched,NA,L3
WBGene00008394,not_bound,not_enriched,NA,L3
WBGene00007618,not_bound,not_enriched,NA,L3
WBGene00012741,not_bound,not_enriched,NA,L3
WBGene00219318,not_bound,not_enriched,NA,L3
WBGene00044275,not_bound,not_enriched,NA,L3
WBGene00013890,not_bound,not_enriched,NA,L3
WBGene00044271,not_bound,not_enriched,NA,L3
WBGene00044179,not_bound,not_enriched,NA,L3
WBGene00011666,not_bound,not_enriched,NA,L3
WBGene00013572,not_bound,not_enriched,NA,L3
WBGene00005761,not_bound,not_enriched,NA,L3
WBGene00005762,not_bound,not_enriched,NA,L3
WBGene00005275,not_bound,not_enriched,NA,L3
WBGene00005340,not_bound,not_enriched,NA,L3
WBGene00005457,not_bound,not_enriched,NA,L3
WBGene00006147,not_bound,not_enriched,NA,L3
WBGene00011541,not_bound,not_enriched,NA,L3
WBGene00005470,not_bound,not_enriched,NA,L3
WBGene00006133,not_bound,not_enriched,NA,L3
WBGene00008326,not_bound,not_enriched,NA,L3
WBGene00005920,not_bound,not_enriched,NA,L3
WBGene00012397,not_bound,not_enriched,NA,L3
WBGene00006156,bound,not_enriched,NA,L3
WBGene00011942,not_bound,not_enriched,NA,L3
WBGene00006108,not_bound,not_enriched,NA,L3
WBGene00012056,not_bound,not_enriched,NA,L3
WBGene00010022,not_bound,not_enriched,NA,L3
WBGene00005503,not_bound,not_enriched,NA,L3
WBGene00011518,not_bound,not_enriched,NA,L3
WBGene00009421,not_bound,not_enriched,NA,L3
WBGene00006234,not_bound,not_enriched,NA,L3
WBGene00008823,not_bound,not_enriched,NA,L3
WBGene00008824,not_bound,not_enriched,NA,L3
WBGene00005598,not_bound,not_enriched,NA,L3
WBGene00009707,not_bound,not_enriched,NA,L3
WBGene00006158,not_bound,not_enriched,NA,L3
WBGene00008637,not_bound,not_enriched,NA,L3
WBGene00006160,not_bound,not_enriched,NA,L3
WBGene00005323,not_bound,not_enriched,NA,L3
WBGene00206534,bound,not_enriched,NA,L3
WBGene00006247,not_bound,not_enriched,NA,L3
WBGene00008725,not_bound,not_enriched,NA,L3
WBGene00005361,not_bound,not_enriched,NA,L3
WBGene00006120,not_bound,not_enriched,NA,L3
WBGene00009154,not_bound,not_enriched,NA,L3
WBGene00005795,not_bound,not_enriched,NA,L3
WBGene00005776,not_bound,not_enriched,NA,L3
WBGene00006134,not_bound,not_enriched,NA,L3
WBGene00005358,not_bound,not_enriched,NA,L3
WBGene00009473,not_bound,not_enriched,NA,L3
WBGene00006471,not_bound,not_enriched,NA,L3
WBGene00005801,bound,not_enriched,NA,L3
WBGene00194799,not_bound,not_enriched,NA,L3
WBGene00012309,not_bound,not_enriched,NA,L3
WBGene00005099,not_bound,not_enriched,NA,L3
WBGene00005823,not_bound,not_enriched,NA,L3
WBGene00235081,not_bound,not_enriched,NA,L3
WBGene00013491,not_bound,not_enriched,NA,L3
WBGene00235339,not_bound,not_enriched,NA,L3
WBGene00008814,not_bound,not_enriched,NA,L3
WBGene00008815,not_bound,not_enriched,NA,L3
WBGene00005791,not_bound,not_enriched,NA,L3
WBGene00023505,not_bound,not_enriched,NA,L3
WBGene00194715,not_bound,not_enriched,NA,L3
WBGene00009858,not_bound,not_enriched,NA,L3
WBGene00077624,not_bound,not_enriched,NA,L3
WBGene00013628,not_bound,not_enriched,NA,L3
WBGene00009906,bound,not_enriched,NA,L3
WBGene00005316,not_bound,not_enriched,NA,L3
WBGene00050965,not_bound,not_enriched,NA,L3
WBGene00009195,not_bound,not_enriched,NA,L3
WBGene00011485,not_bound,not_enriched,NA,L3
WBGene00013940,not_bound,not_enriched,NA,L3
WBGene00005798,not_bound,not_enriched,NA,L3
WBGene00009298,not_bound,not_enriched,NA,L3
WBGene00005201,not_bound,not_enriched,NA,L3
WBGene00077495,not_bound,not_enriched,NA,L3
WBGene00005330,not_bound,not_enriched,NA,L3
WBGene00007678,not_bound,not_enriched,NA,L3
WBGene00014679,not_bound,not_enriched,NA,L3
WBGene00012405,not_bound,not_enriched,NA,L3
WBGene00044208,bound,not_enriched,NA,L3
WBGene00012515,not_bound,not_enriched,NA,L3
WBGene00077640,not_bound,not_enriched,NA,L3
WBGene00012305,not_bound,not_enriched,NA,L3
WBGene00005490,not_bound,not_enriched,NA,L3
WBGene00219445,not_bound,not_enriched,NA,L3
WBGene00045459,not_bound,not_enriched,NA,L3
WBGene00007572,not_bound,not_enriched,NA,L3
WBGene00011211,not_bound,not_enriched,NA,L3
WBGene00012574,not_bound,not_enriched,NA,L3
WBGene00012575,not_bound,not_enriched,NA,L3
WBGene00206507,not_bound,not_enriched,NA,L3
WBGene00007182,not_bound,not_enriched,NA,L3
WBGene00007442,not_bound,not_enriched,NA,L3
WBGene00013069,not_bound,not_enriched,NA,L3
WBGene00013944,not_bound,not_enriched,NA,L3
WBGene00195061,not_bound,not_enriched,NA,L3
WBGene00013971,not_bound,not_enriched,NA,L3
WBGene00013973,not_bound,not_enriched,NA,L3
WBGene00013972,not_bound,not_enriched,NA,L3
WBGene00045364,not_bound,not_enriched,NA,L3
WBGene00008703,not_bound,not_enriched,NA,L3
WBGene00206492,not_bound,not_enriched,NA,L3
WBGene00045362,not_bound,not_enriched,NA,L3
WBGene00008701,not_bound,not_enriched,NA,L3
WBGene00008700,not_bound,not_enriched,NA,L3
WBGene00008699,not_bound,not_enriched,NA,L3
WBGene00271804,not_bound,not_enriched,NA,L3
WBGene00012454,not_bound,not_enriched,NA,L3
WBGene00195058,not_bound,not_enriched,NA,L3
WBGene00012681,not_bound,not_enriched,NA,L3
WBGene00012066,not_bound,not_enriched,NA,L3
WBGene00012063,not_bound,not_enriched,NA,L3
WBGene00006140,not_bound,not_enriched,NA,L3
WBGene00219452,not_bound,not_enriched,NA,L3
WBGene00010104,not_bound,not_enriched,NA,L3
WBGene00077663,not_bound,not_enriched,NA,L3
WBGene00010105,not_bound,not_enriched,NA,L3
WBGene00008070,not_bound,not_enriched,NA,L3
WBGene00008071,not_bound,not_enriched,NA,L3
WBGene00005579,not_bound,not_enriched,NA,L3
WBGene00005786,not_bound,not_enriched,NA,L3
WBGene00195242,not_bound,not_enriched,NA,L3
WBGene00013760,not_bound,not_enriched,NA,L3
WBGene00007127,not_bound,not_enriched,NA,L3
WBGene00007123,bound,not_enriched,NA,L3
WBGene00009171,not_bound,not_enriched,NA,L3
WBGene00012849,not_bound,not_enriched,NA,L3
WBGene00022210,not_bound,not_enriched,NA,L3
WBGene00017896,not_bound,not_enriched,NA,L3
WBGene00006551,not_bound,not_enriched,NA,L3
WBGene00006550,not_bound,not_enriched,NA,L3
WBGene00017227,not_bound,not_enriched,NA,L3
WBGene00017222,not_bound,not_enriched,NA,L3
WBGene00017221,not_bound,not_enriched,NA,L3
WBGene00015772,not_bound,not_enriched,NA,L3
WBGene00015770,not_bound,not_enriched,NA,L3
WBGene00022512,not_bound,not_enriched,NA,L3
WBGene00019548,not_bound,not_enriched,NA,L3
WBGene00022822,not_bound,not_enriched,NA,L3
WBGene00022821,not_bound,not_enriched,NA,L3
WBGene00022820,not_bound,not_enriched,NA,L3
WBGene00020845,not_bound,not_enriched,NA,L3
WBGene00017630,not_bound,not_enriched,NA,L3
WBGene00017473,not_bound,not_enriched,NA,L3
WBGene00206360,not_bound,not_enriched,NA,L3
WBGene00000744,not_bound,not_enriched,NA,L3
WBGene00015379,not_bound,not_enriched,NA,L3
WBGene00015785,not_bound,not_enriched,NA,L3
WBGene00019583,not_bound,not_enriched,NA,L3
WBGene00018882,not_bound,not_enriched,NA,L3
WBGene00219371,not_bound,not_enriched,NA,L3
WBGene00017573,not_bound,not_enriched,NA,L3
WBGene00044579,not_bound,not_enriched,NA,L3
WBGene00010715,not_bound,not_enriched,NA,L3
WBGene00164974,not_bound,not_enriched,NA,L3
WBGene00206537,not_bound,not_enriched,NA,L3
WBGene00044133,not_bound,not_enriched,NA,L3
WBGene00043187,bound,not_enriched,NA,L3
WBGene00010065,not_bound,not_enriched,NA,L3
WBGene00077680,not_bound,not_enriched,NA,L3
WBGene00013395,not_bound,not_enriched,NA,L3
WBGene00011358,not_bound,not_enriched,NA,L3
WBGene00007292,not_bound,not_enriched,NA,L3
WBGene00012300,not_bound,not_enriched,NA,L3
WBGene00005125,not_bound,not_enriched,NA,L3
WBGene00005122,not_bound,not_enriched,NA,L3
WBGene00003180,not_bound,not_enriched,NA,L3
WBGene00011991,not_bound,not_enriched,NA,L3
WBGene00011992,not_bound,not_enriched,NA,L3
WBGene00008928,not_bound,not_enriched,NA,L3
WBGene00010689,not_bound,not_enriched,NA,L3
WBGene00001435,not_bound,not_enriched,NA,L3
WBGene00206389,not_bound,not_enriched,NA,L3
WBGene00005128,not_bound,not_enriched,NA,L3
WBGene00007905,not_bound,not_enriched,NA,L3
WBGene00010555,not_bound,not_enriched,NA,L3
WBGene00008464,not_bound,not_enriched,NA,L3
WBGene00013370,not_bound,not_enriched,NA,L3
WBGene00009088,not_bound,not_enriched,NA,L3
WBGene00005221,not_bound,not_enriched,NA,L3
WBGene00014070,not_bound,not_enriched,NA,L3
WBGene00009281,not_bound,not_enriched,NA,L3
WBGene00011229,not_bound,not_enriched,NA,L3
WBGene00044773,not_bound,not_enriched,NA,L3
WBGene00019574,not_bound,not_enriched,NA,L3
WBGene00015121,not_bound,not_enriched,NA,L3
WBGene00015119,not_bound,not_enriched,NA,L3
WBGene00001967,not_bound,not_enriched,NA,L3
WBGene00021510,not_bound,not_enriched,independent,L3
WBGene00012468,not_bound,not_enriched,independent,L3
WBGene00019036,not_bound,not_enriched,independent,L3
WBGene00019276,bound,not_enriched,NA,L3
WBGene00008882,bound,not_enriched,independent,L3
WBGene00003397,not_bound,not_enriched,independent,L3
WBGene00005903,not_bound,not_enriched,NA,L3
WBGene00006439,bound,not_enriched,independent,L3
WBGene00011359,not_bound,not_enriched,NA,L3
WBGene00013773,not_bound,not_enriched,NA,L3
WBGene00013898,not_bound,not_enriched,independent,L3
WBGene00016319,not_bound,not_enriched,NA,L3
WBGene00000156,not_bound,not_enriched,independent,L3
WBGene00014017,bound,not_enriched,NA,L3
WBGene00021764,not_bound,not_enriched,NA,L3
WBGene00019457,not_bound,not_enriched,independent,L3
WBGene00011071,bound,not_enriched,independent,L3
WBGene00021536,bound,not_enriched,independent,L3
WBGene00015997,not_bound,not_enriched,NA,L3
WBGene00015277,not_bound,not_enriched,NA,L3
WBGene00271808,not_bound,not_enriched,NA,L3
WBGene00011132,not_bound,not_enriched,NA,L3
WBGene00009979,not_bound,not_enriched,NA,L3
WBGene00006534,not_bound,not_enriched,NA,L3
WBGene00005365,not_bound,not_enriched,NA,L3
WBGene00006213,not_bound,not_enriched,NA,L3
WBGene00044911,not_bound,not_enriched,NA,L3
WBGene00044142,not_bound,not_enriched,NA,L3
WBGene00003954,not_bound,not_enriched,independent,L3
WBGene00007021,not_bound,not_enriched,independent,L3
WBGene00007793,not_bound,not_enriched,NA,L3
WBGene00020691,not_bound,not_enriched,NA,L3
WBGene00020686,not_bound,not_enriched,NA,L3
WBGene00001186,not_bound,not_enriched,independent,L3
WBGene00012895,bound,not_enriched,independent,L3
WBGene00018600,not_bound,not_enriched,NA,L3
WBGene00007465,not_bound,not_enriched,NA,L3
WBGene00008069,bound,not_enriched,NA,L3
WBGene00016895,not_bound,not_enriched,NA,L3
WBGene00022472,not_bound,not_enriched,NA,L3
WBGene00020630,bound,not_enriched,independent,L3
WBGene00013393,not_bound,not_enriched,NA,L3
WBGene00020764,not_bound,not_enriched,repressed,L3
WBGene00005364,not_bound,not_enriched,NA,L3
WBGene00015175,not_bound,not_enriched,NA,L3
WBGene00021171,not_bound,not_enriched,repressed,L3
WBGene00235134,not_bound,not_enriched,NA,L3
WBGene00005035,not_bound,not_enriched,NA,L3
WBGene00000383,bound,not_enriched,independent,L3
WBGene00007473,not_bound,not_enriched,NA,L3
WBGene00013087,not_bound,not_enriched,NA,L3
WBGene00010877,bound,not_enriched,NA,L3
WBGene00011584,not_bound,not_enriched,NA,L3
WBGene00010075,bound,not_enriched,independent,L3
WBGene00017763,not_bound,not_enriched,independent,L3
WBGene00012648,bound,not_enriched,independent,L3
WBGene00001919,not_bound,not_enriched,NA,L3
WBGene00007189,bound,not_enriched,independent,L3
WBGene00013779,not_bound,not_enriched,NA,L3
WBGene00006759,not_bound,not_enriched,independent,L3
WBGene00000165,bound,not_enriched,independent,L3
WBGene00011467,not_bound,not_enriched,NA,L3
WBGene00021890,not_bound,not_enriched,independent,L3
WBGene00005663,not_bound,not_enriched,independent,L3
WBGene00019767,bound,not_enriched,independent,L3
WBGene00013647,not_bound,not_enriched,independent,L3
WBGene00010419,bound,not_enriched,independent,L3
WBGene00019508,not_bound,not_enriched,NA,L3
WBGene00001588,not_bound,not_enriched,NA,L3
WBGene00009318,not_bound,not_enriched,NA,L3
WBGene00003915,bound,not_enriched,independent,L3
WBGene00008624,not_bound,not_enriched,independent,L3
WBGene00012811,not_bound,not_enriched,independent,L3
WBGene00007361,bound,not_enriched,NA,L3
WBGene00016730,not_bound,not_enriched,NA,L3
WBGene00013478,not_bound,not_enriched,NA,L3
WBGene00005756,not_bound,not_enriched,NA,L3
WBGene00004401,not_bound,not_enriched,activated,L3
WBGene00019187,not_bound,not_enriched,independent,L3
WBGene00007441,not_bound,not_enriched,NA,L3
WBGene00001487,not_bound,not_enriched,independent,L3
WBGene00003111,not_bound,not_enriched,independent,L3
WBGene00015391,bound,not_enriched,independent,L3
WBGene00044482,not_bound,not_enriched,independent,L3
WBGene00019989,not_bound,not_enriched,NA,L3
WBGene00001944,not_bound,not_enriched,NA,L3
WBGene00022380,not_bound,not_enriched,independent,L3
WBGene00020072,not_bound,not_enriched,NA,L3
WBGene00011014,not_bound,not_enriched,NA,L3
WBGene00020422,not_bound,not_enriched,independent,L3
WBGene00019818,not_bound,not_enriched,NA,L3
WBGene00006007,not_bound,not_enriched,NA,L3
WBGene00007476,bound,not_enriched,independent,L3
WBGene00013970,not_bound,not_enriched,independent,L3
WBGene00000647,bound,not_enriched,NA,L3
WBGene00012580,not_bound,not_enriched,NA,L3
WBGene00016633,not_bound,not_enriched,NA,L3
WBGene00010373,not_bound,not_enriched,NA,L3
WBGene00003583,bound,not_enriched,independent,L3
WBGene00011710,not_bound,not_enriched,NA,L3
WBGene00022456,bound,not_enriched,independent,L3
WBGene00014008,not_bound,not_enriched,NA,L3
WBGene00012396,not_bound,not_enriched,NA,L3
WBGene00019171,not_bound,not_enriched,NA,L3
WBGene00022446,not_bound,not_enriched,NA,L3
WBGene00004754,not_bound,not_enriched,NA,L3
WBGene00004732,not_bound,not_enriched,independent,L3
WBGene00009879,bound,not_enriched,independent,L3
WBGene00005406,not_bound,not_enriched,NA,L3
WBGene00005405,not_bound,not_enriched,NA,L3
WBGene00007595,not_bound,not_enriched,NA,L3
WBGene00021328,not_bound,not_enriched,independent,L3
WBGene00044778,not_bound,not_enriched,NA,L3
WBGene00003444,not_bound,not_enriched,NA,L3
WBGene00017564,not_bound,not_enriched,NA,L3
WBGene00016950,not_bound,not_enriched,NA,L3
WBGene00018820,not_bound,not_enriched,NA,L3
WBGene00012090,not_bound,not_enriched,NA,L3
WBGene00005255,not_bound,not_enriched,NA,L3
WBGene00017058,not_bound,not_enriched,NA,L3
WBGene00005737,not_bound,not_enriched,NA,L3
WBGene00044178,not_bound,not_enriched,NA,L3
WBGene00005819,not_bound,not_enriched,NA,L3
WBGene00010633,not_bound,not_enriched,NA,L3
WBGene00086563,not_bound,not_enriched,NA,L3
WBGene00003426,not_bound,not_enriched,NA,L3
WBGene00021987,not_bound,not_enriched,NA,L3
WBGene00020232,not_bound,not_enriched,NA,L3
WBGene00016691,not_bound,not_enriched,NA,L3
WBGene00009893,not_bound,not_enriched,NA,L3
WBGene00005463,not_bound,not_enriched,NA,L3
WBGene00000859,not_bound,not_enriched,NA,L3
WBGene00008539,not_bound,not_enriched,NA,L3
WBGene00013116,not_bound,not_enriched,NA,L3
WBGene00005593,not_bound,not_enriched,NA,L3
WBGene00013070,not_bound,not_enriched,NA,L3
WBGene00003425,not_bound,not_enriched,NA,L3
WBGene00268198,not_bound,not_enriched,NA,L3
WBGene00011245,not_bound,not_enriched,NA,L3
WBGene00010300,not_bound,not_enriched,NA,L3
WBGene00005244,not_bound,not_enriched,NA,L3
WBGene00077445,not_bound,not_enriched,NA,L3
WBGene00005471,not_bound,not_enriched,NA,L3
WBGene00044384,not_bound,not_enriched,NA,L3
WBGene00012880,not_bound,not_enriched,NA,L3
WBGene00007283,not_bound,not_enriched,NA,L3
WBGene00011134,not_bound,not_enriched,NA,L3
WBGene00010653,not_bound,not_enriched,NA,L3
WBGene00018122,not_bound,not_enriched,NA,L3
WBGene00022707,not_bound,not_enriched,NA,L3
WBGene00020940,not_bound,not_enriched,NA,L3
WBGene00086565,bound,not_enriched,NA,L3
WBGene00005414,not_bound,not_enriched,NA,L3
WBGene00018528,not_bound,not_enriched,NA,L3
WBGene00018496,not_bound,not_enriched,NA,L3
WBGene00003424,not_bound,not_enriched,NA,L3
WBGene00013657,not_bound,not_enriched,NA,L3
WBGene00008893,not_bound,not_enriched,NA,L3
WBGene00015253,not_bound,not_enriched,NA,L3
WBGene00012057,not_bound,not_enriched,NA,L3
WBGene00007569,not_bound,not_enriched,NA,L3
WBGene00005714,not_bound,not_enriched,NA,L3
WBGene00021384,not_bound,not_enriched,NA,L3
WBGene00006047,not_bound,not_enriched,NA,L3
WBGene00009680,not_bound,not_enriched,NA,L3
WBGene00004812,not_bound,not_enriched,NA,L3
WBGene00009763,not_bound,not_enriched,NA,L3
WBGene00018124,not_bound,not_enriched,NA,L3
WBGene00044476,not_bound,not_enriched,NA,L3
WBGene00021793,not_bound,not_enriched,NA,L3
WBGene00018497,not_bound,not_enriched,NA,L3
WBGene00010534,not_bound,not_enriched,NA,L3
WBGene00006251,not_bound,not_enriched,NA,L3
WBGene00008146,not_bound,not_enriched,NA,L3
WBGene00000639,bound,not_enriched,NA,L3
WBGene00194780,not_bound,not_enriched,NA,L3
WBGene00019437,not_bound,not_enriched,NA,L3
WBGene00021006,not_bound,not_enriched,NA,L3
WBGene00009627,bound,not_enriched,independent,L3
WBGene00012075,not_bound,not_enriched,NA,L3
WBGene00006630,not_bound,not_enriched,NA,L3
WBGene00019851,not_bound,not_enriched,NA,L3
WBGene00007279,not_bound,not_enriched,NA,L3
WBGene00006048,not_bound,not_enriched,NA,L3
WBGene00020825,not_bound,not_enriched,NA,L3
WBGene00010030,not_bound,not_enriched,NA,L3
WBGene00004254,bound,not_enriched,independent,L3
WBGene00013412,not_bound,not_enriched,NA,L3
WBGene00016963,not_bound,not_enriched,NA,L3
WBGene00044124,not_bound,not_enriched,NA,L3
WBGene00013288,not_bound,not_enriched,NA,L3
WBGene00011930,not_bound,not_enriched,independent,L3
WBGene00015530,not_bound,not_enriched,NA,L3
WBGene00018631,not_bound,not_enriched,NA,L3
WBGene00011260,not_bound,not_enriched,NA,L3
WBGene00011433,not_bound,not_enriched,independent,L3
WBGene00044777,not_bound,not_enriched,NA,L3
WBGene00044080,not_bound,not_enriched,NA,L3
WBGene00008675,not_bound,not_enriched,NA,L3
WBGene00010261,not_bound,not_enriched,NA,L3
WBGene00015782,not_bound,not_enriched,NA,L3
WBGene00013446,not_bound,not_enriched,independent,L3
WBGene00005537,not_bound,not_enriched,NA,L3
WBGene00020645,not_bound,not_enriched,NA,L3
WBGene00003429,not_bound,not_enriched,NA,L3
WBGene00006274,not_bound,not_enriched,NA,L3
WBGene00008125,not_bound,not_enriched,NA,L3
WBGene00012600,bound,not_enriched,independent,L3
WBGene00013712,not_bound,not_enriched,NA,L3
WBGene00006752,not_bound,not_enriched,independent,L3
WBGene00013394,not_bound,not_enriched,NA,L3
WBGene00045401,not_bound,not_enriched,repressed,L3
WBGene00021612,not_bound,not_enriched,NA,L3
WBGene00002109,not_bound,not_enriched,independent,L3
WBGene00044368,not_bound,not_enriched,NA,L3
WBGene00235290,not_bound,not_enriched,NA,L3
WBGene00015837,not_bound,not_enriched,NA,L3
WBGene00011650,not_bound,not_enriched,NA,L3
WBGene00195146,not_bound,not_enriched,NA,L3
WBGene00004945,bound,not_enriched,independent,L3
WBGene00008443,not_bound,not_enriched,independent,L3
WBGene00018861,not_bound,not_enriched,NA,L3
WBGene00020525,not_bound,not_enriched,NA,L3
WBGene00018053,not_bound,not_enriched,NA,L3
WBGene00015869,not_bound,not_enriched,NA,L3
WBGene00044195,not_bound,not_enriched,NA,L3
WBGene00004048,not_bound,not_enriched,independent,L3
WBGene00005667,not_bound,not_enriched,NA,L3
WBGene00005491,not_bound,not_enriched,NA,L3
WBGene00219547,not_bound,not_enriched,NA,L3
